ID,Ano,Faixa-Etária,Gênero,Como você se identifica,Estado,Região,Escolaridade,Área de Formação,Você está trabalhando?,Setor,Cargo como Gestor,Cargo Atual,Nivel,Média Salarial,Tempo de experiência na área de dados
ID5122,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Cientista de Dados,Júnior,7000,1 a 2 anos
ID5123,2023,30-34,Masculino,Branca,MG,Sudeste,Mestrado,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,14000,7 a 10 anos
ID5125,2023,35-39,Feminino,Branca,RJ,Sudeste,Graduação,Estatística,Sim,Seguros ou Previdência,Não,Cientista de Dados,Sênior,10000,1 a 2 anos
ID5126,2023,25-29,Masculino,Parda,ES,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de BI,Pleno,3500,3 a 4 anos
ID5127,2023,30-34,Masculino,Parda,RJ,Sudeste,Doutorado ou Phd,Ciências Sociais,Sim,Tecnologia,Não,Analista de BI,Sênior,18000,4 a 6 anos
ID5128,2023,25-29,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Sim,Team Leader,Não Declarou,18000,3 a 4 anos
ID5129,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Pleno,10000,4 a 6 anos
ID5130,2023,50-54,Masculino,Branca,RS,Sul,Graduação,Tecnologia,Sim,Outra Opção,Sim,Supervisor,Não Declarou,7000,3 a 4 anos
ID5131,2023,30-34,Feminino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Entretenimento ou Esportes,Não,Engenheiro de Dados,Sênior,14000,Mais 10 anos
ID5132,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,14000,5 a 6 anos
ID5133,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Área da Saúde,Não,Cientista de Dados,Júnior,7000,Menos 1 ano
ID5134,2023,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID5135,2023,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Setor Farmaceutico,Sim,Supervisor,Não Declarou,10000,7 a 10 anos
ID5136,2023,25-29,Feminino,Preta,BA,Nordeste,Estudante de Graduação,Tecnologia,Sim,Marketing,Não,Analytics Engineer,Júnior,2500,1 a 2 anos
ID5137,2023,40-44,Masculino,Branca,BA,Nordeste,Pós-graduação,Engenharia,Sim,Indústria,Não,Engenheiro de Dados,Sênior,10000,3 a 4 anos
ID5138,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,Mais 10 anos
ID5139,2023,30-34,Masculino,Branca,RJ,Sudeste,Graduação,Estatística,Sim,Educação,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID5140,2023,30-34,Feminino,Branca,RN,Nordeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de BI,Júnior,2500,3 a 4 anos
ID5141,2023,30-34,Masculino,Parda,MA,Nordeste,Pós-graduação,Engenharia,Sim,Indústria,Não,Analista de Negócios,Sênior,10000,3 a 4 anos
ID5142,2023,30-34,Feminino,Branca,PR,Sul,Mestrado,Negócios,Sim,Indústria,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID5143,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Varejo,Não,Data Product Manager,Sênior,10000,3 a 4 anos
ID5144,2023,30-34,Masculino,Parda,PR,Sul,Mestrado,Negócios,Sim,Educação,Não,Analista de Dados,Sênior,7000,7 a 10 anos
ID5145,2023,35-39,Feminino,Branca,DF,Centro-oeste,Graduação,Outra opção,Sim,3º setor,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID5146,2023,25-29,Feminino,Branca,RJ,Sudeste,Graduação,Engenharia,Sim,Varejo,Não,Analista de BI,Júnior,5000,1 a 2 anos
ID5147,2023,35-39,Masculino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID5148,2023,40-44,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Marketing,Sim,Gerente,Não Declarou,14000,Mais 10 anos
ID5149,2023,22-24,Masculino,Branca,BA,Nordeste,Estudante de Graduação,Tecnologia,Sim,Internet,Não,Engenheiro de Dados,Júnior,1500,1 a 2 anos
ID5150,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Analytics Engineer,Sênior,14000,4 a 6 anos
ID5151,2023,25-29,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de Dados,Júnior,3500,1 a 2 anos
ID5152,2023,25-29,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Não,Engenheiro de Dados,Sênior,10000,3 a 4 anos
ID5153,2023,25-29,Masculino,Parda,RN,Nordeste,Graduação,Engenharia,Sim,Área da Saúde,Não,Outra Opção,Júnior,1500,1 a 2 anos
ID5154,2023,30-34,Masculino,Preta,MG,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Machine Learning,Júnior,1500,5 a 6 anos
ID5155,2023,25-29,Masculino,Parda,Não Declarou,Não Declarou,Estudante de Graduação,Engenharia,Sim,Outra Opção,Não,Analista de BI,Pleno,18000,3 a 4 anos
ID5156,2023,50-54,Masculino,Branca,MG,Sudeste,Pós-graduação,Negócios,Sim,Varejo,Não,Analytics Engineer,Sênior,14000,Mais 10 anos
ID5157,2023,17-21,Masculino,Preta,PE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Setor Automotivo,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID5158,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,3 a 4 anos
ID5159,2023,35-39,Masculino,Parda,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Telecomunicação,Não,Analista de Dados,Sênior,5000,7 a 10 anos
ID5160,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,2500,1 a 2 anos
ID5161,2023,35-39,Feminino,Branca,PR,Sul,Pós-graduação,Engenharia,Sim,Varejo,Não,Analista de BI,Sênior,10000,7 a 10 anos
ID5163,2023,50-54,Masculino,Preta,SP,Sudeste,Graduação,Negócios,Sim,Área da Saúde,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID5164,2023,25-29,Feminino,Preta,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Analista de Dados,Pleno,3500,3 a 4 anos
ID5165,2023,25-29,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,18000,7 a 10 anos
ID5166,2023,25-29,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Setor Público,Não,Analista de Dados,Pleno,3500,3 a 4 anos
ID5167,2023,30-34,Feminino,Parda,SP,Sudeste,Pós-graduação,Outra opção,Sim,Tecnologia,Não,Data Product Manager,Sênior,14000,3 a 4 anos
ID5168,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Comunicação,Sim,Telecomunicação,Não,Analista de Negócios,Sênior,10000,4 a 6 anos
ID5169,2023,25-29,Feminino,Parda,SP,Sudeste,Graduação,Comunicação,Sim,Internet,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID5170,2023,30-34,Feminino,Preta,SC,Sul,Pós-graduação,Tecnologia,Sim,Varejo,Não,Outra Opção,Sênior,10000,7 a 10 anos
ID5171,2023,50-54,Masculino,Branca,SC,Sul,Pós-graduação,Comunicação,Sim,Setor Público,Não,Analista de BI,Sênior,14000,3 a 4 anos
ID5172,2023,25-29,Masculino,Branca,RS,Sul,Estudante de Graduação,Ciências da Natureza,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,10000,4 a 6 anos
ID5173,2023,25-29,Masculino,Parda,PB,Nordeste,Pós-graduação,Engenharia,Sim,Setor de Energia,Não,Analista de Dados,Pleno,3500,3 a 4 anos
ID5174,2023,30-34,Masculino,Branca,MT,Centro-oeste,Graduação,Negócios,Sim,Tecnologia,Não,Analista de BI,Júnior,5000,3 a 4 anos
ID5175,2023,45-49,Masculino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,10000,3 a 4 anos
ID5176,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Tecnologia,Não,Analista de BI,Júnior,1500,1 a 2 anos
ID5177,2023,55+,Masculino,Parda,BA,Nordeste,Pós-graduação,Estatística,Sim,Área da Saúde,Sim,Supervisor,Não Declarou,40000,Mais 10 anos
ID5178,2023,25-29,Masculino,Branca,RJ,Sudeste,Pós-graduação,Engenharia,Sim,Educação,Não,Analista de Dados,Sênior,14000,4 a 6 anos
ID5179,2023,25-29,Masculino,Branca,BA,Nordeste,Mestrado,Engenharia,Sim,Varejo,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID5180,2023,25-29,Feminino,Preta,RJ,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,5 a 6 anos
ID5181,2023,25-29,Feminino,Branca,DF,Centro-oeste,Doutorado ou Phd,Tecnologia,Sim,Outra Opção,Sim,Gerente,Não Declarou,40000,4 a 6 anos
ID5182,2023,30-34,Masculino,Branca,PE,Nordeste,Pós-graduação,Engenharia,Sim,Indústria,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID5183,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Agronegócios,Sim,Supervisor,Não Declarou,14000,3 a 4 anos
ID5184,2023,25-29,Feminino,Branca,DF,Centro-oeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID5185,2023,25-29,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID5186,2023,17-21,Masculino,Branca,CE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Educação,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID5187,2023,30-34,Masculino,Branca,RJ,Sudeste,Doutorado ou Phd,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Júnior,1500,1 a 2 anos
ID5188,2023,35-39,Masculino,Branca,PR,Sul,Não tenho graduação,Não tenho graduação,Sim,Outra Opção,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID5189,2023,25-29,Masculino,Parda,RJ,Sudeste,Estudante de Graduação,Negócios,Sim,Marketing,Não,Analista de BI,Júnior,1500,1 a 2 anos
ID5190,2023,25-29,Feminino,Preta,RJ,Sudeste,Pós-graduação,Saúde,Sim,Varejo,Não,Engenheiro de Dados,Pleno,7000,1 a 2 anos
ID5191,2023,25-29,Feminino,Branca,SP,Sudeste,Mestrado,Ciências da Natureza,Sim,Varejo,Não,Analista de BI,Júnior,1500,1 a 2 anos
ID5193,2023,30-34,Masculino,Parda,AL,Nordeste,Mestrado,Tecnologia,Sim,Área de Consultoria,Sim,Team Leader,Não Declarou,14000,5 a 6 anos
ID5194,2023,25-29,Masculino,Parda,SC,Sul,Graduação,Engenharia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID5195,2023,25-29,Masculino,Parda,PA,Norte,Graduação,Estatística,Sim,Indústria,Não,Cientista de Dados,Pleno,7000,1 a 2 anos
ID5196,2023,35-39,Feminino,Branca,MG,Sudeste,Doutorado ou Phd,Ciências da Natureza,Sim,Indústria,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID5197,2023,25-29,Masculino,Preta,RJ,Sudeste,Pós-graduação,Negócios,Sim,Varejo,Sim,Gerente,Não Declarou,14000,5 a 6 anos
ID5198,2023,22-24,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Telecomunicação,Não,Cientista de Dados,Júnior,7000,3 a 4 anos
ID5199,2023,25-29,Feminino,Parda,PR,Sul,Pós-graduação,Engenharia,Sim,Agronegócios,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID5200,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Não,Cientista de Dados,Sênior,14000,7 a 10 anos
ID5202,2023,35-39,Masculino,Parda,RS,Sul,Graduação,Ciências Sociais,Sim,Outra Opção,Sim,Team Leader,Não Declarou,7000,Mais 10 anos
ID5203,2023,25-29,Masculino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Tecnologia,Não,Engenheiro de Machine Learning,Sênior,10000,5 a 6 anos
ID5204,2023,45-49,Masculino,Parda,SP,Sudeste,Pós-graduação,Negócios,Sim,Tecnologia,Não,Analista de Dados,Sênior,10000,5 a 6 anos
ID5205,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Varejo,Não,Cientista de Dados,Júnior,3500,1 a 2 anos
ID5206,2023,22-24,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID5207,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID5209,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de BI,Pleno,10000,3 a 4 anos
ID5210,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Sênior,7000,3 a 4 anos
ID5211,2023,25-29,Masculino,Branca,PR,Sul,Estudante de Graduação,Engenharia,Sim,Área da Saúde,Não,Analytics Engineer,Sênior,14000,4 a 6 anos
ID5212,2023,25-29,Masculino,Parda,PB,Nordeste,Graduação,Tecnologia,Sim,Setor de Energia,Não,Engenheiro de Dados,Pleno,2500,3 a 4 anos
ID5213,2023,25-29,Masculino,Parda,MG,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,10000,3 a 4 anos
ID5214,2023,35-39,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Setor Farmaceutico,Não,Cientista de Dados,Sênior,14000,Mais 10 anos
ID5215,2023,35-39,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Área da Saúde,Não,Engenheiro de Dados,Júnior,7000,1 a 2 anos
ID5216,2023,35-39,Masculino,Branca,PR,Sul,Graduação,Comunicação,Sim,Indústria,Não,Analista de Negócios,Pleno,5000,Mais 10 anos
ID5217,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,5000,1 a 2 anos
ID5218,2023,35-39,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,DBA,Júnior,1500,Menos 1 ano
ID5219,2023,30-34,Feminino,Branca,PR,Sul,Doutorado ou Phd,Tecnologia,Sim,Outra Opção,Não,Outra Opção,Sênior,10000,Menos 1 ano
ID5220,2023,22-24,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Machine Learning,Pleno,10000,1 a 2 anos
ID5221,2023,35-39,Masculino,Branca,Não Declarou,Não Declarou,Pós-graduação,Tecnologia,Sim,Seguros ou Previdência,Não,Engenheiro de Dados,Sênior,18000,Mais 10 anos
ID5222,2023,45-49,Masculino,Parda,CE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Sim,Supervisor,Não Declarou,40000,7 a 10 anos
ID5223,2023,35-39,Masculino,Branca,SC,Sul,Pós-graduação,Engenharia,Sim,Indústria,Não,Data Product Manager,Sênior,10000,3 a 4 anos
ID5224,2023,35-39,Masculino,Branca,MT,Centro-oeste,Pós-graduação,Outra opção,Sim,Setor Público,Não,Outra Opção,Júnior,5000,Menos 1 ano
ID5225,2023,22-24,Masculino,Branca,SC,Sul,Pós-graduação,Engenharia,Sim,Indústria,Não,Analista de Dados,Pleno,3500,3 a 4 anos
ID5226,2023,25-29,Masculino,Preta,RJ,Sudeste,Graduação,Estatística,Sim,Outra Opção,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID5227,2023,25-29,Masculino,Branca,CE,Nordeste,Mestrado,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID5229,2023,30-34,Masculino,Parda,SP,Sudeste,Mestrado,Engenharia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,7000,4 a 6 anos
ID5230,2023,40-44,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Analytics Engineer,Sênior,10000,7 a 10 anos
ID5231,2023,25-29,Masculino,Branca,SC,Sul,Pós-graduação,Ciências da Natureza,Sim,Indústria,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID5232,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID5233,2023,35-39,Masculino,Branca,AL,Nordeste,Estudante de Graduação,Negócios,Sim,Indústria,Não,Analista de BI,Sênior,10000,5 a 6 anos
ID5234,2023,40-44,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Outra Opção,Sênior,10000,Mais 10 anos
ID5236,2023,40-44,Feminino,Parda,PE,Nordeste,Pós-graduação,Negócios,Sim,Varejo,Não,Outra Opção,Júnior,5000,Menos 1 ano
ID5237,2023,25-29,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Agronegócios,Não,Outra Opção,Pleno,7000,1 a 2 anos
ID5238,2023,35-39,Masculino,Branca,SP,Sudeste,Não tenho graduação,Não tenho graduação,Sim,Internet,Não,Analista de BI,Pleno,5000,4 a 6 anos
ID5239,2023,50-54,Feminino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Sênior,18000,Mais 10 anos
ID5240,2023,30-34,Feminino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Varejo,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID5241,2023,35-39,Feminino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Pleno,3500,1 a 2 anos
ID5242,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Internet,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID5243,2023,25-29,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID5244,2023,25-29,Masculino,Branca,PR,Sul,Pós-graduação,Engenharia,Sim,Outra Opção,Não,Analista de BI,Sênior,7000,1 a 2 anos
ID5245,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,14000,5 a 6 anos
ID5246,2023,35-39,Masculino,Branca,PI,Nordeste,Mestrado,Negócios,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,5000,1 a 2 anos
ID5247,2023,25-29,Feminino,Branca,GO,Centro-oeste,Mestrado,Ciências Sociais,Sim,Setor Público,Não,Analista de BI,Júnior,3500,1 a 2 anos
ID5248,2023,25-29,Masculino,Branca,MT,Centro-oeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Desenvolvedor Web,Júnior,3500,Menos 1 ano
ID5249,2023,35-39,Masculino,Branca,Não Declarou,Não Declarou,Pós-graduação,Engenharia,Sim,Outra Opção,Sim,Gerente,Não Declarou,45000,7 a 10 anos
ID5250,2023,50-54,Masculino,Parda,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Não,Outra Opção,Sênior,10000,Mais 10 anos
ID5251,2023,25-29,Masculino,Branca,BA,Nordeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,18000,3 a 4 anos
ID5252,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Setor Alimentício,Não,Analista de BI,Júnior,5000,1 a 2 anos
ID5253,2023,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Sênior,14000,3 a 4 anos
ID5254,2023,22-24,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID5256,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Sênior,14000,4 a 6 anos
ID5257,2023,25-29,Feminino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Agronegócios,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID5258,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Estatística,Sim,Varejo,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID5259,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Marketing,Sim,Supervisor,Não Declarou,18000,7 a 10 anos
ID5260,2023,25-29,Feminino,Branca,RJ,Sudeste,Graduação,Comunicação,Sim,Marketing,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID5261,2023,25-29,Feminino,Parda,BA,Nordeste,Pós-graduação,Engenharia,Sim,Indústria,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID5262,2023,25-29,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,3500,1 a 2 anos
ID5263,2023,40-44,Feminino,Parda,SP,Sudeste,Pós-graduação,Negócios,Sim,Outra Opção,Não,Analista de BI,Pleno,7000,3 a 4 anos
ID5264,2023,45-49,Masculino,Branca,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Outra Opção,Não,Analista de Dados,Pleno,2500,Mais 10 anos
ID5265,2023,30-34,Masculino,Parda,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Júnior,5000,1 a 2 anos
ID5266,2023,40-44,Masculino,Parda,PI,Nordeste,Graduação,Outra opção,Sim,Finanças ou Bancos,Não,Outra Opção,Júnior,3500,Menos 1 ano
ID5267,2023,35-39,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Júnior,7000,3 a 4 anos
ID5268,2023,17-21,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Marketing,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID5269,2023,22-24,Masculino,Preta,AL,Nordeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Júnior,1500,1 a 2 anos
ID5270,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Setor Alimentício,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID5271,2023,30-34,Masculino,Parda,BA,Nordeste,Mestrado,Engenharia,Sim,Indústria,Não,Cientista de Dados,Júnior,7000,3 a 4 anos
ID5272,2023,22-24,Masculino,Parda,ES,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Cientista de Dados,Pleno,7000,3 a 4 anos
ID5273,2023,35-39,Feminino,Branca,RS,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Sim,Team Leader,Não Declarou,10000,5 a 6 anos
ID5274,2023,40-44,Feminino,Branca,RJ,Sudeste,Pós-graduação,Outra opção,Sim,Telecomunicação,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID5275,2023,25-29,Feminino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de Suporte,Júnior,5000,1 a 2 anos
ID5276,2023,35-39,Masculino,Branca,DF,Centro-oeste,Mestrado,Negócios,Sim,Setor Público,Não,Cientista de Dados,Sênior,27500,7 a 10 anos
ID5277,2023,25-29,Masculino,Branca,MT,Centro-oeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID5278,2023,35-39,Feminino,Parda,RJ,Sudeste,Mestrado,Tecnologia,Sim,Educação,Não,Data Product Manager,Sênior,10000,3 a 4 anos
ID5279,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Comunicação,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,18000,4 a 6 anos
ID5280,2023,22-24,Masculino,Parda,MG,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Machine Learning,Júnior,5000,1 a 2 anos
ID5281,2023,30-34,Masculino,Branca,RJ,Sudeste,Pós-graduação,Negócios,Sim,Telecomunicação,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID5283,2023,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Analista de Dados,Sênior,10000,4 a 6 anos
ID5284,2023,35-39,Masculino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Área da Saúde,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID5285,2023,25-29,Feminino,Parda,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Não,Analista de BI,Pleno,7000,3 a 4 anos
ID5286,2023,30-34,Masculino,Branca,Não Declarou,Não Declarou,Graduação,Outra opção,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,7000,Menos 1 ano
ID5287,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de BI,Júnior,5000,Menos 1 ano
ID5288,2023,17-21,Feminino,Branca,SC,Sul,Estudante de Graduação,Negócios,Sim,Tecnologia,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID5289,2023,30-34,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,5000,1 a 2 anos
ID5290,2023,30-34,Masculino,Branca,MG,Sudeste,Pós-graduação,Engenharia,Sim,Varejo,Não,Analista de BI,Sênior,10000,1 a 2 anos
ID5291,2023,25-29,Masculino,Branca,MT,Centro-oeste,Pós-graduação,Estatística,Sim,Tecnologia,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID5292,2023,30-34,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,2500,1 a 2 anos
ID5293,2023,35-39,Feminino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Telecomunicação,Não,Analista de Dados,Júnior,5000,Menos 1 ano
ID5294,2023,30-34,Masculino,Parda,DF,Centro-oeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID5295,2023,45-49,Masculino,Parda,RJ,Sudeste,Graduação,Outra opção,Sim,Área de Consultoria,Não,Cientista de Dados,Pleno,14000,3 a 4 anos
ID5296,2023,35-39,Feminino,Branca,RS,Sul,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenharia,Pleno,5000,3 a 4 anos
