ID,Ano,Faixa-Etária,Gênero,Como você se identifica,Estado,Região,Escolaridade,Área de Formação,Você está trabalhando?,Setor,Cargo como Gestor,Cargo Atual,Nivel,Média Salarial,Tempo de experiência na área de dados
ID4017,2023,35-39,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Analista de BI,Sênior,14000,Mais 10 anos
ID4018,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Pleno,10000,3 a 4 anos
ID4019,2023,17-21,Masculino,Branca,SP,Sudeste,Não tenho graduação,Não tenho graduação,Sim,Área de Consultoria,Não,Analista de BI,Júnior,5000,Menos 1 ano
ID402,2022,25-29,Masculino,Branca,RJ,Sudeste,Mestrado,Outra opção,Sim,Tecnologia,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID4020,2023,35-39,Masculino,Parda,SP,Sudeste,Doutorado ou Phd,Ciências da Natureza,Sim,Tecnologia,Não,Cientista de Dados,Sênior,7000,1 a 2 anos
ID4021,2023,30-34,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,14000,1 a 2 anos
ID4022,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID4023,2023,35-39,Masculino,Branca,DF,Centro-oeste,Mestrado,Ciências Sociais,Sim,Setor Público,Não,Cientista de Dados,Pleno,10000,4 a 6 anos
ID4024,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID4025,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,14000,7 a 10 anos
ID4026,2023,30-34,Masculino,Branca,PB,Nordeste,Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,5 a 6 anos
ID4027,2023,25-29,Masculino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID4028,2023,22-24,Masculino,Parda,SP,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID4029,2023,25-29,Masculino,Parda,CE,Nordeste,Graduação,Engenharia,Sim,Marketing,Não,Analista de BI,Sênior,7000,3 a 4 anos
ID403,2022,22-24,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Setor Alimentício,Não,Analista de Dados,Sênior,10000,4 a 6 anos
ID4030,2023,45-49,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Sim,Sócio ou C-level,Não Declarou,7000,Mais 10 anos
ID4032,2023,30-34,Feminino,Preta,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID4033,2023,25-29,Masculino,Branca,SC,Sul,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Júnior,3500,1 a 2 anos
ID4034,2023,17-21,Masculino,Branca,PE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Não,Outra Opção,Júnior,2500,Menos 1 ano
ID4035,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,10000,1 a 2 anos
ID4036,2023,30-34,Masculino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Educação,Não,Data Product Manager,Sênior,14000,3 a 4 anos
ID4037,2023,25-29,Feminino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID4038,2023,30-34,Masculino,Branca,RJ,Sudeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Cientista de Dados,Sênior,40000,5 a 6 anos
ID4039,2023,25-29,Masculino,Parda,RJ,Sudeste,Estudante de Graduação,Comunicação,Sim,Indústria,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID404,2022,35-39,Masculino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,5000,4 a 6 anos
ID4040,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Internet,Não,Analista de Dados,Sênior,14000,4 a 6 anos
ID4041,2023,25-29,Masculino,Parda,RS,Sul,Pós-graduação,Comunicação,Sim,Marketing,Sim,Gerente,Não Declarou,14000,7 a 10 anos
ID4042,2023,30-34,Masculino,Branca,RS,Sul,Mestrado,Tecnologia,Sim,Setor Farmaceutico,Não,Cientista de Dados,Sênior,14000,7 a 10 anos
ID4043,2023,22-24,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,3º setor,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID4044,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Outra Opção,Sênior,7000,5 a 6 anos
ID4045,2023,30-34,Masculino,Branca,DF,Centro-oeste,Doutorado ou Phd,Negócios,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,18000,3 a 4 anos
ID4046,2023,25-29,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,10000,3 a 4 anos
ID4047,2023,25-29,Feminino,Branca,MS,Centro-oeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Júnior,2500,1 a 2 anos
ID4048,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,35000,Mais 10 anos
ID4049,2023,30-34,Feminino,Branca,SP,Sudeste,Doutorado ou Phd,Estatística,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,40000,7 a 10 anos
ID405,2022,22-24,Masculino,Parda,PA,Norte,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID4050,2023,22-24,Masculino,Preta,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de Negócios,Júnior,3500,Menos 1 ano
ID4051,2023,35-39,Feminino,Parda,RJ,Sudeste,Mestrado,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Sênior,18000,3 a 4 anos
ID4052,2023,50-54,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Outra Opção,Sênior,45000,Mais 10 anos
ID4053,2023,22-24,Masculino,Branca,PR,Sul,Estudante de Graduação,Tecnologia,Sim,Marketing,Sim,Supervisor,Não Declarou,3500,1 a 2 anos
ID4054,2023,40-44,Masculino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID4055,2023,22-24,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Outra opção,Sim,Área de Consultoria,Não,Cientista de Dados,Júnior,2500,1 a 2 anos
ID4056,2023,25-29,Feminino,Parda,SP,Sudeste,Graduação,Engenharia,Sim,Indústria,Não,Analista de Negócios,Sênior,10000,4 a 6 anos
ID4057,2023,25-29,Masculino,Branca,CE,Nordeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID4059,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Telecomunicação,Não,Outra Opção,Sênior,7000,1 a 2 anos
ID406,2022,25-29,Masculino,Parda,CE,Nordeste,Pós-graduação,Economia,Sim,Educação,Sim,Gerente,Não Declarou,3500,Menos 1 ano
ID4060,2023,22-24,Masculino,Parda,MT,Centro-oeste,Graduação,Negócios,Sim,Agronegócios,Sim,Supervisor,Não Declarou,5000,1 a 2 anos
ID4061,2023,22-24,Masculino,Branca,SC,Sul,Graduação,Negócios,Sim,Tecnologia,Não,Analista de BI,Pleno,3500,1 a 2 anos
ID4062,2023,30-34,Masculino,Preta,RJ,Sudeste,Graduação,Estatística,Sim,Marketing,Não,Analista de Dados,Júnior,3500,1 a 2 anos
ID4063,2023,25-29,Masculino,Parda,ES,Sudeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de BI,Pleno,7000,4 a 6 anos
ID4064,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Varejo,Não,Analista de BI,Pleno,7000,3 a 4 anos
ID4065,2023,30-34,Feminino,Preta,BA,Nordeste,Graduação,Negócios,Sim,Tecnologia,Não,Outra Opção,Pleno,2500,Menos 1 ano
ID4066,2023,30-34,Feminino,Parda,DF,Centro-oeste,Mestrado,Estatística,Sim,Finanças ou Bancos,Sim,Team Leader,Não Declarou,14000,7 a 10 anos
ID4067,2023,35-39,Masculino,Parda,RS,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,7000,7 a 10 anos
ID4068,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Setor Imobiliário,Não,Analista de BI,Sênior,10000,5 a 6 anos
ID4069,2023,25-29,Masculino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Educação,Não,Analytics Engineer,Pleno,7000,3 a 4 anos
ID407,2022,35-39,Feminino,Branca,RS,Sul,Doutorado ou Phd,Saúde,Sim,Tecnologia,Não,Cientista de Dados,Sênior,10000,4 a 6 anos
ID4070,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID4071,2023,30-34,Masculino,Preta,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,14000,Mais 10 anos
ID4072,2023,22-24,Masculino,Branca,RS,Sul,Estudante de Graduação,Estatística,Sim,Tecnologia,Não,Analista de BI,Júnior,500,1 a 2 anos
ID4073,2023,22-24,Masculino,Branca,MG,Sudeste,Pós-graduação,Negócios,Sim,Setor Público,Não,Analista de BI,Júnior,5000,3 a 4 anos
ID4074,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,7000,1 a 2 anos
ID4075,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,5000,3 a 4 anos
ID4076,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID4077,2023,25-29,Feminino,Branca,BA,Nordeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,5000,1 a 2 anos
ID4078,2023,30-34,Feminino,Branca,RS,Sul,Doutorado ou Phd,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,500,Menos 1 ano
ID4079,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID408,2022,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Economia,Sim,Setor Automotivo,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID4080,2023,25-29,Feminino,Branca,CE,Nordeste,Estudante de Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID4082,2023,22-24,Feminino,Branca,RJ,Sudeste,Mestrado,Engenharia,Sim,Área da Saúde,Não,Analista de Dados,Sênior,10000,4 a 6 anos
ID4084,2023,25-29,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Sênior,7000,4 a 6 anos
ID4085,2023,25-29,Masculino,Branca,MG,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID4086,2023,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Sim,Supervisor,Não Declarou,14000,Mais 10 anos
ID4087,2023,45-49,Masculino,Parda,SP,Sudeste,Pós-graduação,Ciências Sociais,Sim,Educação,Sim,Supervisor,Não Declarou,10000,Mais 10 anos
ID4088,2023,25-29,Masculino,Branca,MG,Sudeste,Mestrado,Estatística,Sim,Internet,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID4089,2023,25-29,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Sim,Team Leader,Não Declarou,2500,Menos 1 ano
ID409,2022,25-29,Masculino,Preta,PE,Nordeste,Estudante de Graduação,Economia,Sim,Tecnologia,Não,Analista de BI,Júnior,3500,1 a 2 anos
ID4090,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Cientista de Dados,Pleno,7000,3 a 4 anos
ID4091,2023,35-39,Masculino,Branca,SP,Sudeste,Doutorado ou Phd,Negócios,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,27500,7 a 10 anos
ID4092,2023,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Sênior,18000,Mais 10 anos
ID4093,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,35000,4 a 6 anos
ID4094,2023,35-39,Masculino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Indústria,Não,Desenvolvedor Web,Sênior,10000,5 a 6 anos
ID4095,2023,45-49,Masculino,Branca,BA,Nordeste,Pós-graduação,Negócios,Sim,Setor Público,Não,Analista de Dados,Pleno,7000,5 a 6 anos
ID4096,2023,25-29,Masculino,Parda,SP,Sudeste,Graduação,Ciências da Natureza,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID4097,2023,25-29,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,10000,7 a 10 anos
ID4098,2023,25-29,Masculino,Branca,CE,Nordeste,Pós-graduação,Estatística,Sim,Telecomunicação,Não,Cientista de Dados,Júnior,5000,3 a 4 anos
ID4099,2023,25-29,Feminino,Branca,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID410,2022,30-34,Masculino,Branca,SP,Sudeste,Não tenho graduação,Não tenho graduação,Sim,Área da Saúde,Sim,Supervisor,Não Declarou,10000,4 a 6 anos
ID4100,2023,40-44,Masculino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,40000,Mais 10 anos
ID4101,2023,25-29,Masculino,Preta,BA,Nordeste,Graduação,Negócios,Sim,Área de Consultoria,Sim,Diretor,Não Declarou,10000,5 a 6 anos
ID4102,2023,30-34,Masculino,Branca,GO,Centro-oeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Pleno,5000,Menos 1 ano
ID4103,2023,30-34,Masculino,Parda,PE,Nordeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Pleno,10000,5 a 6 anos
ID4104,2023,35-39,Masculino,Branca,RS,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Negócios,Sênior,7000,3 a 4 anos
ID4105,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Finanças ou Bancos,Não,Outra Opção,Pleno,7000,Menos 1 ano
ID4106,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Finanças ou Bancos,Não,Outra Opção,Sênior,10000,Mais 10 anos
ID4107,2023,30-34,Masculino,Preta,PR,Sul,Mestrado,Negócios,Sim,Setor Imobiliário,Não,Engenheiro de Dados,Pleno,7000,3 a 4 anos
ID4108,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Pleno,10000,1 a 2 anos
ID4109,2023,25-29,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Estatística,Sim,Internet,Não,Analista de BI,Sênior,10000,3 a 4 anos
ID411,2022,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Estatística,Sim,Setor Imobiliário,Não,Engenheiro de Machine Learning,Sênior,10000,4 a 6 anos
ID4110,2023,30-34,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,40000,3 a 4 anos
ID4111,2023,25-29,Feminino,Parda,PE,Nordeste,Graduação,Saúde,Sim,Tecnologia,Não,Analista de BI,Júnior,2500,1 a 2 anos
ID4112,2023,25-29,Masculino,Branca,ES,Sudeste,Graduação,Engenharia,Sim,Tecnologia,Não,Analista de BI,Sênior,10000,4 a 6 anos
ID4113,2023,22-24,Masculino,Branca,RS,Sul,Estudante de Graduação,Engenharia,Sim,Indústria,Não,Engenheiro de Dados,Sênior,10000,5 a 6 anos
ID4114,2023,35-39,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,18000,7 a 10 anos
ID4115,2023,40-44,Masculino,Branca,GO,Centro-oeste,Pós-graduação,Negócios,Sim,Telecomunicação,Não,Engenheiro de Dados,Sênior,10000,7 a 10 anos
ID4116,2023,45-49,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Outra Opção,Sim,Gerente,Não Declarou,18000,Mais 10 anos
ID4117,2023,30-34,Feminino,Branca,SP,Sudeste,Mestrado,Ciências da Natureza,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,10000,1 a 2 anos
ID4118,2023,30-34,Feminino,Parda,RS,Sul,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Júnior,5000,Menos 1 ano
ID4119,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Desenvolvedor Web,Pleno,7000,Menos 1 ano
ID412,2022,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Sênior,14000,Mais 10 anos
ID4120,2023,30-34,Feminino,Branca,PR,Sul,Pós-graduação,Engenharia,Sim,Agronegócios,Não,Analista de Negócios,Pleno,7000,1 a 2 anos
ID4121,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Ciências Sociais,Sim,Finanças ou Bancos,Não,Analista de Negócios,Júnior,5000,1 a 2 anos
ID4122,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Sim,Supervisor,Não Declarou,14000,7 a 10 anos
ID4123,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Área da Saúde,Não,Analytics Engineer,Sênior,10000,3 a 4 anos
ID4124,2023,45-49,Masculino,Parda,BA,Nordeste,Pós-graduação,Tecnologia,Sim,Outra Opção,Não,Engenheiro de Dados,Sênior,10000,1 a 2 anos
ID4125,2023,22-24,Masculino,Branca,RN,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,3500,1 a 2 anos
ID4126,2023,25-29,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID4127,2023,35-39,Masculino,Branca,PE,Nordeste,Mestrado,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Sênior,10000,7 a 10 anos
ID4128,2023,25-29,Masculino,Preta,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,5 a 6 anos
ID4129,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Setor Imobiliário,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID413,2022,30-34,Masculino,Branca,RN,Nordeste,Pós-graduação,Engenharia,Sim,Setor Automotivo,Não,Analista de BI,Pleno,7000,1 a 2 anos
ID4130,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Comunicação,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,14000,1 a 2 anos
ID4131,2023,35-39,Masculino,Parda,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,7 a 10 anos
ID4132,2023,35-39,Masculino,Branca,MG,Sudeste,Pós-graduação,Negócios,Sim,Indústria,Sim,Gerente,Não Declarou,14000,7 a 10 anos
ID4133,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Marketing,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID4134,2023,45-49,Masculino,Branca,MG,Sudeste,Pós-graduação,Engenharia,Sim,Setor Automotivo,Não,Engenheiro de Dados,Pleno,14000,1 a 2 anos
ID4135,2023,40-44,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Sim,Diretor,Não Declarou,45000,Mais 10 anos
ID4136,2023,35-39,Masculino,Preta,Não Declarou,Não Declarou,Pós-graduação,Tecnologia,Sim,Outra Opção,Sim,Team Leader,Não Declarou,27500,Mais 10 anos
ID4137,2023,30-34,Masculino,Parda,MG,Sudeste,Graduação,Outra opção,Sim,Telecomunicação,Não,Analista de Dados,Pleno,3500,1 a 2 anos
ID4138,2023,40-44,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Setor Público,Não,Cientista de Dados,Júnior,10000,1 a 2 anos
ID4139,2023,35-39,Feminino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Varejo,Sim,Gerente,Não Declarou,18000,3 a 4 anos
ID414,2022,30-34,Masculino,Branca,BA,Nordeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Analista de BI,Pleno,10000,3 a 4 anos
ID4140,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Outra Opção,Não,Outra Opção,Pleno,7000,3 a 4 anos
ID4141,2023,30-34,Feminino,Preta,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,35000,Mais 10 anos
ID4142,2023,17-21,Feminino,Branca,SC,Sul,Não tenho graduação,Não tenho graduação,Sim,Tecnologia,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID4143,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Varejo,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID4144,2023,30-34,Masculino,Parda,PR,Sul,Graduação,Tecnologia,Sim,Indústria,Não,Analista de BI,Júnior,5000,1 a 2 anos
ID4145,2023,25-29,Feminino,Preta,MG,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Engenheiro de Machine Learning,Pleno,10000,3 a 4 anos
ID4146,2023,25-29,Masculino,Branca,MG,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Outra Opção,Sênior,7000,1 a 2 anos
ID4147,2023,22-24,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Pleno,3500,3 a 4 anos
ID4148,2023,30-34,Feminino,Parda,SP,Sudeste,Graduação,Saúde,Sim,Outra Opção,Não,Analista de Negócios,Júnior,2500,Menos 1 ano
ID4149,2023,22-24,Masculino,Parda,PB,Nordeste,Graduação,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Pleno,5000,4 a 6 anos
ID415,2022,25-29,Feminino,Parda,MG,Sudeste,Graduação,Engenharia,Sim,Setor Imobiliário,Sim,Supervisor,Não Declarou,5000,4 a 6 anos
ID4150,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Outra Opção,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID4151,2023,40-44,Feminino,Preta,RS,Sul,Graduação,Tecnologia,Sim,Varejo,Sim,Supervisor,Não Declarou,18000,Mais 10 anos
ID4152,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Internet,Não,Analytics Engineer,Pleno,7000,3 a 4 anos
ID4153,2023,22-24,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Engenharia,Sim,Indústria,Não,Analista de BI,Júnior,3500,1 a 2 anos
ID4154,2023,40-44,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Área da Saúde,Não,Analytics Engineer,Pleno,14000,5 a 6 anos
ID4155,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Internet,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID4156,2023,30-34,Feminino,Parda,MG,Sudeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de BI,Sênior,10000,7 a 10 anos
ID4157,2023,30-34,Masculino,Preta,CE,Nordeste,Mestrado,Engenharia,Sim,Área de Consultoria,Não,Cientista de Dados,Pleno,7000,3 a 4 anos
ID4158,2023,40-44,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Desenvolvedor Web,Pleno,7000,3 a 4 anos
ID4159,2023,45-49,Masculino,Branca,SP,Sudeste,Doutorado ou Phd,Outra opção,Sim,Tecnologia,Não,Cientista de Dados,Sênior,18000,7 a 10 anos
ID416,2022,30-34,Feminino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,3500,Menos 1 ano
ID4160,2023,35-39,Masculino,Branca,SP,Sudeste,Graduação,Outra opção,Sim,Tecnologia,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID4161,2023,45-49,Masculino,Parda,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Telecomunicação,Não,Analista de Dados,Sênior,14000,Mais 10 anos
ID4162,2023,35-39,Feminino,Preta,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Agronegócios,Não,Data Product Manager,Sênior,14000,Mais 10 anos
ID4163,2023,25-29,Masculino,Parda,SP,Sudeste,Graduação,Engenharia,Sim,Indústria,Não,Analista de BI,Júnior,5000,3 a 4 anos
ID4164,2023,25-29,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Setor de Energia,Não,Engenheiro de Dados,Pleno,5000,1 a 2 anos
ID4165,2023,35-39,Masculino,Branca,RS,Sul,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,18000,1 a 2 anos
ID4166,2023,50-54,Masculino,Branca,RS,Sul,Doutorado ou Phd,Saúde,Sim,Tecnologia,Não,Analista de BI,Sênior,10000,7 a 10 anos
ID4167,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Analista de Dados,Júnior,5000,3 a 4 anos
ID4168,2023,25-29,Feminino,Parda,RS,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,5 a 6 anos
ID4169,2023,22-24,Masculino,Branca,RJ,Sudeste,Graduação,Engenharia,Sim,Área de Consultoria,Não,Cientista de Dados,Júnior,3500,1 a 2 anos
ID417,2022,30-34,Masculino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,7000,1 a 2 anos
