DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2.0,0.0,0.53,-6.61729,-53.02212,64.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2.0,0.0,0.5,-6.61719,-52.95628,25.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2.0,0.0,0.53,-6.61598,-53.01286,27.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2.0,0.1,0.33,-6.54994,-53.31989,21.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.99,-8.35517,-54.73,13.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.42,-8.29484,-54.73218,125.7
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.43,-8.29323,-54.72062,36.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.45,-8.2848,-54.73362,32.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.51,-9.08054,-54.43941,16.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.2,-8.51928,-54.81362,493.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.21,-8.51771,-54.80193,124.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.2,-8.51154,-54.8202,441.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.2,-8.5099,-54.80853,430.7
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.2,-8.50914,-54.81502,1033.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.21,-8.50758,-54.80335,170.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.19,-8.50141,-54.8217,1941.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,2.0,0.0,0.2,-8.49978,-54.81,202.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.37,-9.70058,-53.68129,53.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.37,-9.69766,-53.66031,36.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.4,-9.69099,-53.6827,511.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.41,-9.68954,-53.6722,1196.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.4,-9.68809,-53.66172,256.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.41,-9.68664,-53.65124,396.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.39,-9.68519,-53.64079,103.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.19,-9.68174,-53.54583,70.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,MATUPÁ,Amazônia,0.0,0.0,0.43,-9.68139,-53.68408,14.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.19,-9.6803,-53.53549,37.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.44,-9.67995,-53.6736,56.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,MATUPÁ,Amazônia,0.0,0.0,0.43,-9.6785,-53.66311,32.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.43,-9.67706,-53.65264,178.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,1.78,0.39,-3.57056,-54.63595,7.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.42,-9.67562,-53.64216,237.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.39,-9.67418,-53.63173,54.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.19,-9.67222,-53.54721,162.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,0.0,0.0,0.19,-9.67079,-53.53691,255.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,GUARANTÃ DO NORTE,Amazônia,2.0,0.0,1.0,-9.89737,-54.59032,12.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,GUARANTÃ DO NORTE,Amazônia,3.0,0.0,0.48,-9.54012,-54.6633,10.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,GUARANTÃ DO NORTE,Amazônia,3.0,0.0,0.48,-9.53855,-54.65171,41.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,3.0,0.0,0.5,-9.50321,-54.61975,24.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,3.0,0.0,0.51,-9.48123,-54.60552,18.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,3.0,0.0,0.53,-9.47962,-54.59388,11.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,3.0,0.0,0.53,-9.39341,-54.78139,16.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,3.0,0.0,0.46,-9.38192,-54.69756,15.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,COLÍDER,Amazônia,0.0,0.0,0.83,-10.6664,-55.21668,12.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2.0,0.0,0.54,-10.30604,-54.1476,32.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CARMEM,Amazônia,2.0,0.0,0.98,-11.99717,-54.60274,12.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CARMEM,Amazônia,3.0,0.0,0.98,-11.93027,-54.38618,24.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,3.0,0.0,0.88,-11.78828,-54.25034,16.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,3.0,0.0,0.65,-11.27727,-54.86876,13.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,3.0,0.0,0.61,-11.27154,-54.86161,15.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,3.0,0.0,0.83,-11.23087,-54.88033,77.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,3.0,0.0,0.95,-11.20721,-55.03115,17.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,3.0,0.0,0.68,-11.19903,-54.88448,39.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,3.0,0.0,0.68,-11.18361,-54.8932,54.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,3.0,0.0,0.7,-11.17479,-54.90786,40.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,3.0,0.0,0.71,-11.15194,-54.81849,124.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazônia,3.0,0.0,0.6,-11.15019,-54.80548,100.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2.0,0.0,0.64,-10.92394,-54.1121,38.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2.0,0.0,0.61,-10.91702,-54.13667,21.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2.0,0.0,0.6,-10.91547,-54.12506,157.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2.0,0.0,0.6,-10.91392,-54.11346,227.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2.0,0.0,0.59,-10.91239,-54.10197,37.8
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,3.0,0.0,0.87,-13.25146,-54.38549,23.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,4.0,0.0,0.85,-13.24979,-54.37254,201.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,4.0,0.0,0.83,-13.24811,-54.35954,58.4
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,4.0,0.0,0.85,-13.23925,-54.37404,174.1
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,4.0,0.0,0.82,-13.23758,-54.36101,287.1
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,5.0,0.0,0.8,-13.23593,-54.34814,62.8
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,4.0,0.0,0.83,-13.22705,-54.36246,45.0
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,5.0,0.0,0.8,-13.2254,-54.34953,58.0
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,5.0,0.0,0.81,-13.17195,-54.31022,30.0
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,4.0,0.0,0.78,-13.15596,-54.35147,52.3
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4.0,0.0,0.94,-13.13906,-54.93711,140.4
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4.0,0.0,0.94,-13.13726,-54.92297,165.2
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4.0,0.0,0.94,-13.12809,-54.9386,127.3
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4.0,0.0,0.94,-13.1263,-54.92444,176.6
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,3.0,0.0,0.99,-13.03093,-54.7173,29.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4.0,0.0,1.0,-12.72664,-54.49389,12.8
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4.0,0.0,0.95,-12.67979,-54.66658,33.2
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4.0,0.0,0.94,-12.67083,-54.6812,64.7
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,31.0,0.0,1.0,-15.08008,-55.75852,36.2
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,24.0,0.0,1.0,-15.0779,-55.74055,65.8
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,25.0,0.0,1.0,-15.06802,-55.76015,40.3
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,17.0,0.0,1.0,-15.06587,-55.74225,82.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,64.0,0.0,1.0,-15.00098,-55.46067,23.2
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,67.0,0.0,1.0,-14.99552,-55.45607,61.1
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,63.0,0.0,1.0,-14.98922,-55.46223,30.3
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,4.0,0.0,1.0,-15.93485,-56.04168,31.4
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1.0,0.0,1.0,-15.80833,-56.18119,280.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1.0,0.0,1.0,-15.80806,-56.18623,159.0
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1.0,0.0,1.0,-15.80616,-56.16196,137.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1.0,0.0,1.0,-15.80575,-56.16697,241.3
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1.0,0.0,1.0,-15.79545,-56.18791,33.4
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1.0,0.0,1.0,-15.79314,-56.16853,34.8
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,VÁRZEA GRANDE,Cerrado,6.0,0.0,-999.0,-15.64056,-56.19441,38.7
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,VÁRZEA GRANDE,Cerrado,6.0,0.0,-999.0,-15.64017,-56.19926,26.1
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,VÁRZEA GRANDE,Cerrado,41.0,0.0,1.0,-15.54815,-56.28979,18.9
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,VÁRZEA GRANDE,Cerrado,49.0,0.0,1.0,-15.54514,-56.27731,21.4
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,11.0,0.0,1.0,-18.06006,-55.63258,36.7
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,9.0,0.0,1.0,-18.05788,-55.61329,21.1
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,13.0,0.0,1.0,-18.04969,-55.65348,29.4
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,14.0,0.0,1.0,-18.048,-55.66043,20.0
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,12.0,0.0,1.0,-18.04753,-55.63414,39.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,13.0,0.0,1.0,-18.04571,-55.64111,31.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.0187,-55.39823,53.8
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.01469,-55.40382,53.0
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.01251,-55.38606,29.6
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.00864,-55.41759,29.9
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.0066,-55.39978,113.5
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.00475,-55.42313,15.9
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.00456,-55.382,29.0
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.00259,-55.40533,119.8
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-17.00043,-55.38758,121.9
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-16.99653,-55.41914,28.3
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-16.9945,-55.40132,124.7
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-16.99248,-55.38354,58.9
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-16.99049,-55.40687,55.9
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-16.97627,-55.39066,26.6
2023/09/04 17:22:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,14.0,0.0,1.0,-16.96629,-55.40992,21.8
2023/09/04 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,1.0,0.0,0.03,-20.91824,-56.93592,45.5
2023/09/04 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,1.0,0.0,0.03,-20.91567,-56.94347,52.6
2023/09/04 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,1.0,0.0,0.03,-20.90373,-56.93696,19.2
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,9.0,0.0,0.99,-1.74011,-54.91026,9.1
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,3.0,0.0,1.0,-1.55257,-54.81979,15.2
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,6.0,0.0,0.65,-1.3946,-54.48721,27.7
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,5.0,0.0,0.63,-1.39328,-54.47804,51.9
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,15.0,0.0,0.92,-1.3548,-53.69929,10.1
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,9.0,0.0,0.9,-1.23243,-54.1255,8.8
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,21.0,0.0,0.91,-1.16268,-54.08932,88.3
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,21.0,0.0,0.91,-1.16137,-54.08022,412.5
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,20.0,0.0,0.91,-1.16006,-54.07111,14.1
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,23.0,0.0,0.88,-1.10651,-54.15049,11.8
2023/09/04 17:26:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,20.0,0.0,0.88,-1.09073,-54.04126,11.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,BELTERRA,Amazônia,2.0,0.0,0.36,-2.66891,-54.96964,9.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,23.0,0.0,1.0,-2.17444,-54.46138,30.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,23.0,0.0,1.0,-2.17307,-54.45189,42.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,2.36,0.32,-3.60098,-54.58073,8.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,2.39,0.33,-3.59955,-54.57082,7.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,2.0,1.1,0.58,-3.53169,-54.2328,8.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,1.63,0.47,-3.51753,-54.53237,54.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,1.61,0.48,-3.51615,-54.52257,18.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,2.0,3.09,0.4,-3.45964,-53.99195,21.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,3.0,1.76,0.36,-3.39147,-54.28777,15.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,2.0,2.38,0.33,-3.37661,-54.18303,12.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,2.0,2.46,0.33,-3.37526,-54.17351,9.5
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,3.0,0.9,0.58,-3.37162,-54.66622,14.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,3.0,0.92,0.56,-3.3702,-54.65629,14.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,2.0,3.99,0.27,-3.26192,-54.14414,19.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,2.0,4.07,0.27,-3.25275,-54.14547,8.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,3.0,4.19,0.27,-3.21629,-54.21822,14.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,11.0,0.88,0.74,-3.12236,-54.64925,24.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,3.0,6.55,0.18,-3.04886,-54.40115,45.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,8.0,7.49,0.13,-2.90751,-53.9939,6.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,19.0,3.19,0.46,-2.875,-54.34065,8.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,2.0,0.0,0.69,-4.33148,-54.80906,87.6
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,2.0,0.0,0.54,-4.33001,-54.7987,158.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,4.0,0.0,0.76,-4.23999,-54.10133,9.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,3.0,0.4,0.36,-4.20201,-54.88644,7.2
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,4.0,0.0,0.84,-4.13605,-54.01475,6.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,4.0,0.0,0.85,-4.05875,-53.92607,10.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,4.0,0.0,0.87,-3.98814,-53.95549,8.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,4.0,0.0,0.96,-3.97898,-53.95687,24.9
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,2.87,0.32,-3.78687,-54.59264,8.8
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,2.25,0.75,-3.77953,-54.67522,25.0
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,2.38,0.28,-3.61327,-54.62305,24.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,3.0,0.0,0.37,-4.47178,-55.43245,39.7
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,3.0,0.0,0.71,-4.46337,-55.44522,13.4
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,3.0,0.0,0.29,-4.38269,-55.16938,13.3
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,3.0,0.0,0.85,-4.35469,-55.04197,17.1
2023/09/04 17:24:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,4.0,0.0,0.53,-4.3422,-55.31537,12.4
